OUT;PV
60,23698807;9964,995117
59,91501236;9987,299805
60,09760666;9981,530273
60,02855682;10038,23535
60,11684036;10025,8916
60,30644608;9947,145508
60,00571442;9999,908203
60,0076828;10015,38184
59,64387894;9995,966797
59,78514862;10004,37305
59,82143402;10057,39551
59,92711639;10044,5293
59,5616951;10018,81445
59,38624191;10045,05664
59,66000366;10093,61426
59,92045593;9920,892578
59,14567184;10106,21875
59,76396561;9936,380859
60,04656601;9952,916016
59,81909943;9964,725586
59,47630692;10061,58691
59,51483917;9957,375977
59,80805969;9962,095703
60,06091309;9942,152344
59,27774429;10020,63867
46,62811279;7725,822266
47,05862808;7719,783203
47,06365967;7699,560547
47,02412415;7696,151367
47,17697144;7646,806641
46,99452209;7682,502441
46,80360794;7709,541992
47,01475906;7704,025391
46,97459793;7699,291016
46,75537872;7719,503418
46,93352509;7705,350586
46,73524857;7730,287109
46,98784637;7707,443848
46,99490738;7679,875977
46,72767639;7686,17041
46,65826035;7721,611328
46,79239655;7708,231445
46,97332382;7683,025391
47,0382576;7675,42041
46,93366623;7709,007813
46,79436111;7717,938477
47,01557159;7708,490234
46,79542542;7707,962891
47,11849213;7708,480469
47,19657898;7666,480957
47,32990265;7672,525391
47,11010361;7736,322266
47,11985016;7712,427246
47,0026741;7750,744141
47,0385704;7708,230957
47,09385681;7665,953125
39,05502701;6967,949707
39,68750763;6983,19873
39,32433319;7034,895996
38,95099258;6933,581055
38,75593948;6980,557617
39,48586273;6973,461426
38,96035004;7010,746094
38,9630661;6983,708008
39,12896347;6989,74707
38,97336197;6990,006348
39,25888824;7023,075195
38,92086029;6996,833984
38,97989655;7004,976563
38,8853569;7010,487305
39,12400818;7006,281738
39,00213242;6997,620605
39,41792679;6934,103516
38,77549744;7062,722656
38,95318985;7018,630859
38,67837524;7041,722656
38,81069183;6989,488281
38,69794083;7019,676758
38,57926178;7027,810059
38,35641861;6950,897461
38,32446289;6973,207031
38,83390045;6979,51123
38,12091064;7060,356445
38,74227142;6948,78418
38,56283569;6967,431641
38,18808746;6994,211914
38,23740005;7016,258301
37,77312851;7083,727051
38,15047836;7031,487305
39,35738754;6948,795898
52,26862717;8786,59082
53,61426544;8810,222656
54,10269928;8686,854492
54,24859238;8786,341797
54,13965225;8757,991211
54,40406799;8811,009766
54,21168137;8783,193359
54,68013763;8698,666016
53,81392288;8882,679688
54,46340179;8748,269531
53,94511795;8850,925781
54,00941467;8803,400391
53,97257233;8912,609375
53,74160767;8877,695313
54,2238121;8828,600586
54,20746231;8832,787109
53,76635742;8863,517578
54,6895752;8714,930664
54,02123642;8833,587891
54,38467789;8833,841797
53,89440536;8791,324219
53,91473389;8841,466797
53,50592422;8844,083984
54,43868256;8751,428711
53,93173218;8849,341797
54,49428177;8806,294922
54,01369095;8851,698242
54,44368362;8815,214844
34,02894211;5930,802734
34,09903717;5900,613281
33,79376602;5899,03418
34,26198196;5958,614258
34,56859207;5997,469238
34,84410095;5977,256836
34,79039001;5987,50293
34,7870903;6016,375977
34,94238281;5978,841797
34,71507263;6029,76123
34,51634979;6004,555664
34,62026978;5996,15332
34,62229156;6002,985352
34,01044464;6023,188477
33,57740402;6012,698242
51,18994141;7901,962891
52,28933334;7950,783691
52,33134842;7974,141602
52,34994125;8017,456055
52,13889694;8033,208984
52,51823044;7972,835449
52,19429779;8015,357422
52,18344498;8066,022461
52,19839859;7999,605469
52,21465683;7924,277344
51,91827774;7996,466309
52,0458374;8012,203125
52,09734726;7999,346191
52,01844406;7999,351563
52,20577621;7997,244141
44,87253952;7018,884277
50,03378296;7685,387695
51,83641434;8031,628418
52,13874054;8027,172852
51,7173996;8012,991211
52,49336243;7925,842773
53,16270065;8012,212891
52,73826981;7982,283691
52,19026184;8000,128906
51,97183609;8019,299805
52,0440712;8015,880859
51,99654388;8006,692383
52,38303757;7974,678711
52,03128052;8041,345703
52,43677521;7964,422852
52,63461685;8008,794922
52,66147614;7998,290039
52,59764099;8031,375
52,96693802;7981,237305
52,84103012;7993,571289
53,09299469;7963,386719
53,08252716;7985,163574
52,80140686;8041,869141
53,06318665;8080,196289
53,29211426;7947,101563
53,05209732;7988,058594
53,33717346;7979,133789
53,12761688;8011,42041
53,30291367;8018,771484
53,53885269;7960,754883
53,42685699;7965,489746
53,37435913;7987,26709
53,15216827;8027,432617
53,26023102;7993,301758
54,81688309;7914,291016
54,29523468;8041,345703
53,84806442;8000,398438
53,84963608;7942,376953
53,80108643;8004,330078
54,63152695;7977,818359
54,57505417;7939,232422
53,57038498;8021,662109
54,24022293;7954,985352
53,8773613;8045,546875
53,9515686;7936,606445
53,81611252;7965,479492
53,98781204;7925,319336
53,69490433;7950,78418
53,32960892;8031,897461
53,55006409;7995,668945
53,21365738;8003,288086
53,35995865;7977,813477
52,89173508;8034,259766
53,248909;7959,704102
52,79690933;8025,857422
52,92369843;7974,933594
52,6468544;7957,087891
52,93614197;7988,05957
53,09624481;7955,507813
53,09798431;7938,958984
58,82159424;10040,86133
59,96789932;9949,238281
60,95315552;9902,773438
60,64864731;9938,473633
59,86460876;10086,79199
60,11154175;10166,3418
60,93741226;10021,95508
60,94820786;9975,749023
60,41450882;10124,59082
60,75693512;9930,335938
60,58536148;9951,082031
60,68640137;9943,462891
59,92378998;10132,73438
60,57623672;9972,341797
60,94796753;9992,283203
60,41842651;10107,26953
60,93209076;9921,674805
60,39874268;9980,488281
60,06272125;10175,7793
61,17482376;9911,174805
60,3873558;10114,35547
60,24774933;10105,43945
60,69890976;10070,25195
61,32904053;9894,900391
60,24976349;10123,80273
56,37833023;10095,18945
57,37143326;9961,307617
57,00432968;9978,380859
56,74894714;10058,44141
56,81206131;10026,93848
57,17232895;9994,12793
57,6084938;9906,96875
57,00342178;9952,397461
57,41678619;10014,08008
57,08091354;10040,06445
57,02700806;9952,916016
57,19212723;9895,421875
56,83082199;10036,65625
56,6642189;10075,76465
56,69282913;10039,28125
57,22882843;9944,503906
57,45902634;10000,96484
57,18556595;9968,667969
57,45478439;10046,35254
58,78475952;9937,689453
38,30111313;6530,624023
38,82321548;6521,704102
38,32204819;6574,45752
38,71654129;6481,269531
39,02292633;6455,545898
38,62995529;6484,169922
38,71199036;6442,683594
38,71427155;6478,648438
38,94229126;6469,977051
38,57583618;6464,98877
38,77519226;6419,844727
38,8914299;6500,694336
38,28603745;6576,301758
38,09285736;6552,152344
38,83140182;6521,694336
38,8686142;6518,554688
38,69258499;6532,468262
38,96388245;6503,066406
38,57420349;6554,245117
38,87068939;6514,088867
39,0498848;6500,435059
39,10514832;6458,176758
38,98282242;6519,068359
39,05192947;6506,206055
38,87721252;6498,332031
39,03047943;6480,487305
38,73608398;6547,686523
38,90943527;6468,402344
38,805336;6488,360352
38,96870422;6500,697266
32,91194153;5986,1875
33,24922943;5957,054688
32,77521515;5967,818359
32,76190186;6003,77832
32,70811844;5994,320313
32,63025284;6008,492676
32,61120987;6018,99707
32,9650383;5988,818359
32,87685394;6019,525391
33,11118698;5995,894531
33,10773849;6004,296387
33,10441971;6009,030273
32,96096039;6038,431641
33,01053619;6030,020508
32,95015335;5998,794922
32,84753036;6015,060547
32,80800629;6041,3125
33,00048447;5971,216797
33,17485809;5904,540527
32,96727371;5955,470215
32,97545242;5952,57959
33,03713989;5943,390625
32,84001923;5980,93457
32,95544815;5981,204102
32,9888916;5973,325195
33,01541519;5985,399902
33,00749207;6038,163086
33,00831223;6028,451172
33,21024323;5961,774414
32,97571945;6031,604492
32,85239792;6016,644531
32,7130127;6004,825195
32,9282608;5964,918457
32,84676743;5992,745117
32,80742645;5988,808594
32,77491379;5998,515625
33,10664749;5938,675781
33,14857864;5996,941406
32,99849319;5999,054199
32,94627762;6016,904297
32,79694366;6042,618164
33,02604675;5990,662109
33,06578064;5976,210938
33,15719604;5943,390625
32,91826248;6048,139648
33,21551895;5991,958008
32,75786209;6036,847656
32,92489243;5976,73877
33,49262619;6063,889648
51,85575104;8051,571289
51,98839188;8010,63916
52,14364624;7991,213867
52,10132599;8024,283203
52,0768013;8010,369141
52,19768524;7972,834961
52,3364563;7927,416992
51,89750671;8032,685547
51,4866066;8065,763672
51,79814148;7998,030273
51,90491104;7960,237793
52,0779686;7984,645508
51,64197159;8030,84082
51,68346786;7963,910156
51,71417236;8011,944336
51,87098312;7971,260742
51,69338989;8027,442383
51,34526825;8060,25293
51,48182678;8036,617188
51,52586365;7990,156738
51,67412949;7950,779297
51,79029846;7965,749023
51,60267639;8046,587891
51,70491791;7988,054688
58,83055115;10006,99414
59,56546021;9969,988281
60,03186417;9933,490234
59,27355194;10128,00977
59,55406189;10058,9707
60,18057632;10037,44336
60,39628601;9931,387695
59,77210617;10029,03516
60,10258102;10038,48438
60,08626175;9981,789063
60,35477448;10011,70898
60,20557785;9952,646484
60,04302216;10057,12207
59,91996002;10136,92871
61,10407257;9887,285156
61,33693314;9884,933594
61,09981155;9815,615234
59,84495163;10130,62988
59,73202896;10186,54297
60,63459778;9925,621094
61,00151825;9966,310547
60,42993164;10117,76367
60,02886581;10005,93848
60,74523163;9934,801758
60,75679398;9950,285156
61,00515747;9950,8125
