OUT;PV
35,06323242;7467,856445
34,9197197;7349,453125
34,22152328;7564,736328
34,27532959;7514,066406
33,94369507;7617,246094
33,90827179;7625,658203
34,37360001;7505,669922
35,2583847;7467,328125
35,02305222;7448,162109
34,1422081;7442,137695
33,65822983;7596,774414
34,6493988;7468,384766
36,14359283;8701,078125
35,93210983;9041,867188
37,27627563;8598,152344
35,39402008;8968,886719
36,11221313;8869,373047
37,25471878;8793,488281
35,65762711;8940,276367
36,78829956;8823,431641
37,53426743;8731,794922
37,702034;8559,570313
36,72951508;8816,078125
37,37852097;8788,246094
37,41268158;8850,996094
36,13120651;8729,960938
36,27965927;9011,936523
37,15763474;8559,033203
36,90338135;8794,021484
37,2854538;8774,859375
36,28367615;8934,486328
36,3819313;8829,457031
37,13510895;8822,371094
36,48022842;8805,313477
36,83009338;8934,476563
36,26738358;8826,323242
35,71351624;8987,009766
37,29275513;8791,664063
37,46824265;8791,130859
36,30432892;8900,349609
37,47472;8771,451172
36,40509415;8828,939453
34,61634445;7754,037598
34,73962402;7752,472656
34,68335724;7667,402832
34,83859253;7692,608887
35,1858139;7712,815918
35,3075676;7711,510254
34,76869202;7658,726563
34,09532928;7816,005371
35,31350327;7612,521484
35,30907059;7651,12207
35,48968887;7684,979004
35,22491074;7724,895508
34,19267273;7907,095703
34,47136307;7693,650391
34,42868423;7736,45166
35,34165955;7623,544922
34,86613083;7831,756836
33,80851746;7867,986328
35,34114838;7730,147461
35,31936646;7699,958984
34,50184631;7745,899902
34,2688446;7858,807129
35,31225204;7735,400391
34,47415543;7888,198242
33,93535995;7788,960938
35,24929428;7599,395996
34,84558487;7667,408203
34,16320038;7807,070313
33,88666916;7793,948242
35,11864853;7706,257813
33,72011185;7824,401855
34,11771774;7706,517578
34,90912628;7669,500977
33,87540054;7881,645996
34,36769104;7758,244141
34,59773636;7657,151855
33,6880455;7739,605957
35,05036545;7490,181641
34,73802948;7689,454102
33,64123154;7819,678711
34,85412216;7539,536133
34,78435898;7650,863281
33,89812088;7858,801758
34,74198914;7670,806641
34,74608231;7676,577637
34,26298904;7785,283203
34,60636139;7667,128906
34,6548996;7684,989746
33,85574341;7818,621094
34,12866974;7818,641602
34,3804245;7729,360352
33,28765106;7795,519043
34,03266525;7711,231445
34,5099411;7676,059082
34,33999252;7704,682617
33,79901886;7781,34668
34,80168533;7667,138672
34,3337822;7757,974121
33,39276886;7874,823242
35,05636215;7546,363281
34,51296234;7684,460938
33,85438156;7749,044922
33,65464401;7895,294922
35,02777863;7663,979492
33,96854019;7837,005859
34,204319;7831,494141
35,20459747;7725,941895
35,38558197;7730,935547
34,79157639;7778,989258
34,35202789;7754,830078
45,32891464;10203,67578
43,97194672;10531,34375
43,80049133;10599,08203
44,22112274;10693,61523
44,08581924;10583,86328
44,25200272;10574,66406
44,08020401;10566,53613
44,35720825;10592,78906
44,47389984;10582,81055
44,37202835;10581,75977
44,41701508;10474,89258
44,39974594;10597,24805
44,81305695;10651,33691
44,80275345;10490,38672
45,03336716;10398,22461
46,17102814;10243,06445
44,07294464;10533,17773
41,00232697;10039,0625
47,92325974;11168,57031
46,69003296;11091,90625
47,08467484;11000,00977
46,51020432;11113,7041
45,89348602;11141,78906
47,44932175;10986,61523
46,03215408;11215,30859
47,99111557;10575,71875
46,5993576;11186,95313
46,50504684;11133,64746
47,28173065;10977,70508
46,03902817;11239,45703
46,10432434;11083,5
47,22282791;10730,3623
46,76595306;11007,88281
45,93712997;11116,58398
45,85061264;11187,73633
46,52722549;10987,14258
42,45524216;11004,73438
41,95250702;10993,96484
42,20368195;11079,03516
43,39256287;10550,50488
41,59968948;11154,13281
41,87203979;11039,65234
42,61714172;10955,37891
41,39367676;11112,6377
42,57385635;10974,54492
42,42996216;10892,88867
42,78934479;10935,15625
42,34901047;11029,41992
41,17546844;11119,72852
41,16023254;11265,71973
42,08840942;10962,20703
41,54839325;11049,90234
27,16160965;7020,464844
27,72783279;6912,555664
27,93125153;6977,936523
27,21953392;7030,430664
26,84063721;7044,608398
28,04425049;6699,618652
27,90432549;6992,62793
27,04675293;6983,976563
26,72953987;7074,293945
26,76371574;7017,045898
28,40112114;6794,660645
28,06198883;6928,5625
27,61880493;7084,529785
27,0125618;7046,985352
26,83107758;7031,755859
26,80877876;6970,052734
27,43931007;7023,344727
26,90720558;6985,541504
27,53563881;6870,546387
27,25907707;6984,490234
27,69994926;6992,099121
27,34988976;7009,172363
26,98180962;7151,994629
26,28706741;7083,742676
26,50262642;7062,474121
26,78930855;7004,956055
34,99249649;7983,250488
34,81546783;7945,442383
34,812397;8082,233887
35,96710968;7955,942383
35,84692383;7987,196289
35,6558876;8164,932617
35,34886551;8076,448242
35,25521851;8012,92041
35,44807816;8069,889648
36,36880112;7937,304688
35,35902023;8131,863281
35,16132736;8039,436523
35,03108597;7990,077148
35,7467041;7980,350586
