Density_Target;Dry_Feed_Rate_PID.OUT;Dry_Feed_Rate_PID.SP;Line 3;Line 2;Line 1
456;43,0693855285645;10000;0;1;0
456;43,0481224060059;10000;0;1;0
456;42,5371589660645;10000;0;1;0
456;42,1888999938965;10000;0;1;0
456;42,0338401794434;10000;0;1;0
456;41,9125061035156;10000;0;1;0
456;42,3746223449707;10000;0;1;0
456;42,5605583190918;10000;0;1;0
456;43,7008094787598;10000;0;1;0
456;42,155517578125;10000;0;1;0
456;36,0027465820313;8800;0;1;0
456;37,5461387634277;8800;0;1;0
456;36,1793098449707;8800;0;1;0
416;36,1426467895508;8800;0;1;0
416;36,297004699707;8800;0;1;0
416;36,6016426086426;8800;0;1;0
416;37,293384552002;8800;0;1;0
416;37,7865295410156;8800;0;1;0
416;37,6984252929688;8800;0;1;0
416;36,9814987182617;8800;0;1;0
416;36,5880317687988;8800;0;1;0
416;36,0375862121582;8800;0;1;0
416;36,3366165161133;8800;0;1;0
416;37,1074485778809;8800;0;1;0
416;37,000862121582;8800;0;1;0
416;37,5508193969727;8800;0;1;0
416;36,1506614685059;8800;0;1;0
416;36,1946563720703;8800;0;1;0
416;36,1494445800781;8800;0;1;0
416;36,7695236206055;8800;0;1;0
416;36,9530639648438;8800;0;1;0
416;37,3025932312012;8800;0;1;0
416;36,6474533081055;8800;0;1;0
416;36,1718940734863;8800;0;1;0
416;37,1280364990234;8800;0;1;0
416;37,2932357788086;8800;0;1;0
416;36,4085235595703;8800;0;1;0
416;34,9352607727051;9000;0;1;0
416;34,0086631774902;9000;0;1;0
440;34,3869514465332;9000;0;1;0
440;34,6709060668945;9000;0;1;0
440;34,5964584350586;9000;0;1;0
440;33,8731498718262;9000;0;1;0
440;33,775520324707;9000;0;1;0
440;34,260986328125;9000;0;1;0
440;33,7720489501953;9000;0;1;0
440;33,7044830322266;9000;0;1;0
440;33,4115562438965;9000;0;1;0
440;34,8381538391113;9000;0;1;0
440;34,643970489502;9000;0;1;0
440;34,0553665161133;9000;0;1;0
440;35,2822074890137;9000;0;1;0
440;34,068172454834;9000;0;1;0
440;33,5998115539551;9000;0;1;0
440;34,4390411376953;9000;0;1;0
440;33,9775924682617;9000;0;1;0
440;33,6517333984375;9000;0;1;0
440;34,9090843200684;9000;0;1;0
440;39,8368148803711;9000;0;1;0
440;36,0510635375977;8800;0;1;0
440;36,2484550476074;8800;0;1;0
440;37,4157600402832;8800;0;1;0
440;37,5384254455566;8800;0;1;0
440;36,6474304199219;8800;0;1;0
440;37,0699119567871;8800;0;1;0
440;37,4583129882813;8800;0;1;0
440;36,6556739807129;8800;0;1;0
440;36,8622817993164;8800;0;1;0
440;36,9983787536621;8800;0;1;0
440;37,0886993408203;8800;0;1;0
440;36,4107284545898;8800;0;1;0
440;36,3728904724121;8800;0;1;0
440;36,6898384094238;8800;0;1;0
440;36,1290817260742;8800;0;1;0
440;36,4631385803223;8800;0;1;0
440;36,698917388916;8800;0;1;0
440;36,8824157714844;8800;0;1;0
440;36,871150970459;8800;0;1;0
440;36,4196014404297;8800;0;1;0
440;36,871452331543;8800;0;1;0
440;37,2203750610352;8800;0;1;0
440;37,068775177002;8800;0;1;0
440;36,520565032959;8800;0;1;0
440;36,2419204711914;8800;0;1;0
440;36,4223480224609;8800;0;1;0
440;37,2337265014648;8800;0;1;0
440;36,3205108642578;8800;0;1;0
440;36,374080657959;8800;0;1;0
440;36,3530311584473;8800;0;1;0
440;36,3110389709473;8800;0;1;0
440;36,9639892578125;8800;0;1;0
440;36,836368560791;8800;0;1;0
440;36,040657043457;8800;0;1;0
440;29,8506031036377;7000;0;1;0
440;29,9304447174072;7000;0;1;0
440;30,1479091644287;7000;0;1;0
528;29,9285621643066;7000;0;1;0
528;30,447925567627;7000;0;1;0
528;30,0920886993408;7000;0;1;0
528;29,8540782928467;7000;0;1;0
528;30,6481513977051;7000;0;1;0
528;29,4033527374268;7000;0;1;0
528;29,4936847686768;7000;0;1;0
528;29,8603706359863;7000;0;1;0
528;30,46608543396;7000;0;1;0
528;30,8990497589111;7000;0;1;0
528;30,8619422912598;7000;0;1;0
528;29,783670425415;7000;0;1;0
528;29,5272979736328;7000;0;1;0
528;30,5704536437988;7000;0;1;0
528;30,8636169433594;7000;0;1;0
528;31,1058540344238;7000;0;1;0
528;29,6480655670166;7000;0;1;0
528;29,7019462585449;7000;0;1;0
528;29,4424152374268;7000;0;1;0
528;29,843729019165;7000;0;1;0
528;29,4878444671631;7000;0;1;0
528;29,0147266387939;7000;0;1;0
528;28,9174880981445;7000;0;1;0
528;32,8294410705566;8500;0;1;0
528;33,4089698791504;8500;0;1;0
528;34,377124786377;8500;0;1;0
528;34,0192794799805;8500;0;1;0
528;34,4957885742188;8500;0;1;0
528;33,0504035949707;8500;0;1;0
528;34,3305206298828;8500;0;1;0
528;33,5021858215332;8500;0;1;0
528;34,2491111755371;8500;0;1;0
528;33,282096862793;8500;0;1;0
528;34,6005783081055;8500;0;1;0
528;33,0515785217285;8500;0;1;0
528;33,3039817810059;8500;0;1;0
528;34,5472183227539;8500;0;1;0
528;33,580924987793;8500;0;1;0
528;33,6463623046875;8500;0;1;0
528;33,9266700744629;8500;0;1;0
528;34,5818214416504;8500;0;1;0
528;33,8089637756348;8500;0;1;0
528;33,3743324279785;8500;0;1;0
528;33,3076934814453;8500;0;1;0
528;34,1357765197754;8500;0;1;0
528;39,8929023742676;10000;0;1;0
528;41,917781829834;10000;0;1;0
456;40,7280006408691;10000;0;1;0
456;41,0315246582031;10000;0;1;0
456;41,614013671875;10000;0;1;0
456;40,9424819946289;10000;0;1;0
456;41,7388153076172;10000;0;1;0
456;40,6951789855957;10000;0;1;0
456;41,2383308410645;10000;0;1;0
456;42,6087455749512;10000;0;1;0
456;40,7602882385254;10000;0;1;0
456;41,8649520874023;10000;0;1;0
456;41,1312103271484;10000;0;1;0
456;42,8226051330566;10000;0;1;0
456;41,2298698425293;10000;0;1;0
456;41,7957382202148;10000;0;1;0
456;40,7013397216797;10000;0;1;0
456;41,8214225769043;10000;0;1;0
456;41,1116027832031;10000;0;1;0
456;41,2981185913086;10000;0;1;0
456;33,504264831543;8000;0;1;0
456;33,6044921875;8000;0;1;0
456;33,3052597045898;8000;0;1;0
528;34,2816734313965;8000;0;1;0
528;33,3437614440918;8000;0;1;0
528;33,3780975341797;8000;0;1;0
528;33,8582305908203;8000;0;1;0
528;33,344841003418;8000;0;1;0
528;34,1399154663086;8000;0;1;0
528;32,9695854187012;8000;0;1;0
528;33,9760360717773;8000;0;1;0
528;34,232795715332;8000;0;1;0
528;33,7375793457031;8000;0;1;0
528;33,5644493103027;8000;0;1;0
528;33,7232513427734;8000;0;1;0
528;33,6562843322754;8000;0;1;0
528;33,7242851257324;8000;0;1;0
528;33,7860450744629;8000;0;1;0
528;33,8508453369141;8000;0;1;0
528;33,5589942932129;8000;0;1;0
528;34,2197647094727;8000;0;1;0
528;33,9186935424805;8000;0;1;0
528;34,0029907226563;8000;0;1;0
528;41,1680755615234;10000;0;1;0
528;41,2336082458496;10000;0;1;0
456;41,3078842163086;10000;0;1;0
456;41,9791564941406;10000;0;1;0
456;41,7183609008789;10000;0;1;0
456;41,4661140441895;10000;0;1;0
456;41,6260986328125;10000;0;1;0
456;42,5242691040039;10000;0;1;0
456;42,0216522216797;10000;0;1;0
456;42,0728988647461;10000;0;1;0
456;42,5957679748535;10000;0;1;0
456;42,4136161804199;10000;0;1;0
456;41,2778396606445;9750;0;1;0
456;40,8213882446289;9750;0;1;0
456;42,7406158447266;10000;0;1;0
456;42,1011848449707;10000;0;1;0
456;42,355167388916;10000;0;1;0
456;42,4010429382324;10000;0;1;0
456;41,8612899780273;10000;0;1;0
456;41,9947662353516;10000;0;1;0
456;42,3817329406738;10000;0;1;0
456;41,9461402893066;10000;0;1;0
456;41,7924385070801;10000;0;1;0
456;41,5635070800781;10000;0;1;0
456;42,2084922790527;10000;0;1;0
456;42,0068626403809;10000;0;1;0
456;36,7918090820313;9000;0;1;0
456;38,5695495605469;9000;0;1;0
456;38,1875038146973;9000;0;1;0
456;38,0525360107422;9000;0;1;0
456;38,0694885253906;9000;0;1;0
456;37,3109359741211;9000;0;1;0
456;37,7513656616211;9000;0;1;0
456;36,8063125610352;9000;0;1;0
456;35,8787231445313;9000;0;1;0
456;36,9306678771973;9000;0;1;0
456;37,0305023193359;9000;0;1;0
456;37,702823638916;9000;0;1;0
456;37,0741653442383;9000;0;1;0
456;37,4349594116211;9000;0;1;0
456;37,2737693786621;9000;0;1;0
456;36,9311904907227;9000;0;1;0
456;37,0749588012695;9000;0;1;0
456;37,3642311096191;9000;0;1;0
456;36,9621238708496;9000;0;1;0
456;36,6502876281738;9000;0;1;0
456;36,439582824707;9000;0;1;0
456;36,910888671875;9000;0;1;0
456;37,6965026855469;9000;0;1;0
456;35,8445854187012;9000;0;1;0
456;36,4686622619629;9000;0;1;0
456;36,6954536437988;9000;0;1;0
456;36,7897529602051;9000;0;1;0
456;37,3209571838379;9000;0;1;0
456;36,82275390625;9000;0;1;0
456;36,8240013122559;9000;0;1;0
456;37,1419982910156;9000;0;1;0
456;35,8176383972168;9000;0;1;0
456;35,9905395507813;9000;0;1;0
456;35,4882164001465;9000;0;1;0
456;35,9147682189941;9000;0;1;0
456;35,9519958496094;9000;0;1;0
456;35,8760643005371;9000;0;1;0
456;36,1755485534668;9000;0;1;0
456;36,1680107116699;9000;0;1;0
456;36,4355125427246;9000;0;1;0
456;37,1589508056641;9000;0;1;0
456;36,7012634277344;9000;0;1;0
456;37,3508796691895;9000;0;1;0
456;37,3195571899414;9000;0;1;0
456;38,6460952758789;10000;0;1;0
456;38,8448829650879;10000;0;1;0
456;39,5157318115234;10000;0;1;0
456;39,2982368469238;10000;0;1;0
456;39,2707481384277;10000;0;1;0
456;38,5293159484863;10000;0;1;0
456;38,7604484558105;10000;0;1;0
456;39,6002769470215;10000;0;1;0
456;40,2224197387695;10000;0;1;0
456;38,7968826293945;10000;0;1;0
456;38,7365798950195;10000;0;1;0
456;39,7606811523438;10000;0;1;0
456;39,8225555419922;10000;0;1;0
456;39,123706817627;10000;0;1;0
456;39,7187919616699;10000;0;1;0
456;40,1218910217285;10000;0;1;0
456;39,2382049560547;10000;0;1;0
456;38,9969902038574;10000;0;1;0
456;39,5835952758789;10000;0;1;0
456;38,7215805053711;10000;0;1;0
456;32,7060928344727;8000;0;1;0
456;31,2490863800049;8000;0;1;0
456;31,7690944671631;8000;0;1;0
456;32,5423851013184;8000;0;1;0
456;31,3256950378418;8000;0;1;0
456;32,4823417663574;8000;0;1;0
456;31,9283180236816;8000;0;1;0
456;31,1420612335205;8000;0;1;0
456;32,4375610351563;8000;0;1;0
456;31,4147911071777;8000;0;1;0
456;31,7507095336914;8000;0;1;0
456;31,771125793457;8000;0;1;0
456;31,6846370697021;8000;0;1;0
456;31,2227935791016;8000;0;1;0
456;32,2563056945801;8000;0;1;0
456;31,2934875488281;8000;0;1;0
456;31,1194744110107;8000;0;1;0
456;31,5061912536621;8000;0;1;0
456;31,3582305908203;8000;0;1;0
456;32,0243644714355;8000;0;1;0
456;31,2433185577393;8000;0;1;0
456;31,802942276001;8000;0;1;0
456;31,6577014923096;8000;0;1;0
456;40,4883880615234;10000;0;1;0
456;39,4845237731934;10000;0;1;0
456;40,0128211975098;10000;0;1;0
456;39,2362442016602;10000;0;1;0
456;40,2481727600098;10000;0;1;0
456;39,3877792358398;10000;0;1;0
456;39,5690460205078;10000;0;1;0
456;40,1057891845703;10000;0;1;0
456;39,964225769043;10000;0;1;0
456;39,1113166809082;10000;0;1;0
456;39,3857116699219;10000;0;1;0
456;39,3230094909668;10000;0;1;0
456;40,5934982299805;10000;0;1;0
456;39,3837852478027;10000;0;1;0
456;39,3318710327148;10000;0;1;0
456;40,6059074401855;10000;0;1;0
456;39,1337623596191;10000;0;1;0
456;40,6853179931641;10000;0;1;0
456;45,5773811340332;11000;0;1;0
456;40,780445098877;10000;0;1;0
456;42,3947334289551;10000;0;1;0
456;40,8010444641113;10000;0;1;0
456;40,5220069885254;10000;0;1;0
456;40,8787307739258;10000;0;1;0
456;40,6729736328125;10000;0;1;0
456;40,6116027832031;10000;0;1;0
456;40,5110282897949;10000;0;1;0
456;41,5395126342773;10000;0;1;0
456;40,6734428405762;10000;0;1;0
456;40,5465698242188;10000;0;1;0
456;41,3702545166016;10000;0;1;0
456;40,4318351745605;10000;0;1;0
456;40,2284355163574;10000;0;1;0
456;40,9689178466797;10000;0;1;0
456;40,2765083312988;10000;0;1;0
456;40,2614479064941;10000;0;1;0
456;40,0691032409668;10000;0;1;0
456;41,7656059265137;10000;0;1;0
456;40,3183631896973;10000;0;1;0
456;37,2471542358398;9300;0;1;0
456;37,5797843933105;9300;0;1;0
528;37,6994361877441;9300;0;1;0
528;36,5190124511719;9300;0;1;0
528;36,8068008422852;9300;0;1;0
528;36,7946243286133;9300;0;1;0
528;37,5233573913574;9300;0;1;0
528;37,098030090332;9300;0;1;0
528;37,0504875183105;9300;0;1;0
528;37,7650833129883;9300;0;1;0
528;36,6584701538086;9300;0;1;0
528;36,6684417724609;9300;0;1;0
528;38,2945137023926;9300;0;1;0
528;37,7495765686035;9300;0;1;0
528;36,5907592773438;9300;0;1;0
528;36,9208297729492;9300;0;1;0
528;37,4009284973145;9300;0;1;0
528;37,2322425842285;9300;0;1;0
528;36,7703895568848;9300;0;1;0
528;39,6611633300781;8000;0;1;0
528;40,4246978759766;8000;0;1;0
384;40,4355506896973;8000;0;1;0
384;38,7845649719238;8000;0;1;0
384;38,463207244873;8000;0;1;0
384;39,9514045715332;8000;0;1;0
384;39,3760795593262;8000;0;1;0
384;38,8248443603516;8000;0;1;0
384;40,2425117492676;8000;0;1;0
384;39,6832847595215;8000;0;1;0
384;38,6739730834961;8000;0;1;0
384;38,6887741088867;8000;0;1;0
384;39,9941825866699;8000;0;1;0
384;39,952465057373;8000;0;1;0
384;39,3639488220215;8000;0;1;0
384;39,2231369018555;8000;0;1;0
384;39,9366493225098;8000;0;1;0
384;39,201301574707;8000;0;1;0
384;39,4595222473145;8000;0;1;0
384;38,7100448608398;8000;0;1;0
384;40,5291404724121;8000;0;1;0
384;40,563720703125;8000;0;1;0
384;40,5752410888672;8000;0;1;0
384;40,5446319580078;8000;0;1;0
384;38,8248329162598;8000;0;1;0
384;39,2782936096191;8000;0;1;0
384;39,1505126953125;8000;0;1;0
384;39,0274391174316;8000;0;1;0
384;39,0227394104004;8000;0;1;0
384;38,0966262817383;8000;0;1;0
384;39,1042594909668;8000;0;1;0
384;39,0232734680176;8000;0;1;0
384;38,4982528686523;8000;0;1;0
384;38,5845108032227;8000;0;1;0
384;38,7020301818848;8000;0;1;0
384;38,7486419677734;8000;0;1;0
384;38,9138946533203;8000;0;1;0
384;38,7721900939941;8000;0;1;0
384;40,0484046936035;8000;0;1;0
384;39,9326553344727;8000;0;1;0
384;39,9678077697754;8000;0;1;0
384;39,8178787231445;8000;0;1;0
384;39,7576293945313;8000;0;1;0
384;39,9136123657227;8000;0;1;0
384;39,8784294128418;8000;0;1;0
384;40,0697212219238;8000;0;1;0
384;39,9810943603516;8000;0;1;0
384;39,0296516418457;8000;0;1;0
384;40,0284080505371;8000;0;1;0
384;39,9179878234863;8000;0;1;0
384;39,0050239562988;8000;0;1;0
384;38,5271530151367;8000;0;1;0
384;38,9267578125;8000;0;1;0
384;39,0527420043945;8000;0;1;0
384;38,9990310668945;8000;0;1;0
384;38,6300239562988;8000;0;1;0
384;38,7207641601563;8000;0;1;0
384;38,5725250244141;8000;0;1;0
384;38,3492088317871;8000;0;1;0
384;38,4964065551758;8000;0;1;0
384;33,6272430419922;7700;0;1;0
384;33,3443984985352;7700;0;1;0
344;33,3511276245117;7700;0;1;0
344;34,3661308288574;7700;0;1;0
344;34,5708465576172;7700;0;1;0
344;33,5486640930176;7700;0;1;0
344;33,8964385986328;7700;0;1;0
344;34,7754440307617;7700;0;1;0
344;34,4188385009766;7700;0;1;0
344;34,1676177978516;7700;0;1;0
344;34,4073371887207;7700;0;1;0
344;34,6066055297852;7700;0;1;0
344;35,019645690918;7700;0;1;0
344;35,0889701843262;7700;0;1;0
344;33,8049125671387;7700;0;1;0
344;35,1221199035645;7700;0;1;0
344;34,9708595275879;7700;0;1;0
344;34,2715835571289;7700;0;1;0
344;34,0998802185059;7700;0;1;0
344;34,667236328125;7700;0;1;0
344;34,8332862854004;7700;0;1;0
344;34,5993156433105;7700;0;1;0
344;34,8105926513672;7700;0;1;0
344;34,6649208068848;7700;0;1;0
344;34,192268371582;7700;0;1;0
344;34,7999801635742;7700;0;1;0
344;34,1648635864258;7700;0;1;0
344;33,8556861877441;7700;0;1;0
344;32,3552513122559;8000;0;1;0
344;32,3370513916016;8000;0;1;0
456;32,3105964660645;8000;0;1;0
456;31,5470218658447;8000;0;1;0
456;31,8574085235596;8000;0;1;0
456;32,7804908752441;8000;0;1;0
456;31,8002319335938;8000;0;1;0
456;31,4752044677734;8000;0;1;0
456;31,7839984893799;8000;0;1;0
456;31,535228729248;8000;0;1;0
456;33,333381652832;8000;0;1;0
456;32,6551666259766;8000;0;1;0
456;32,9523086547852;8000;0;1;0
456;31,6210670471191;8000;0;1;0
456;31,8045520782471;8000;0;1;0
456;31,8500270843506;8000;0;1;0
456;32,4914054870605;8000;0;1;0
456;31,8941020965576;8000;0;1;0
456;36,1053276062012;8800;0;1;0
456;36,9406700134277;8800;0;1;0
440;37,2660217285156;8800;0;1;0
440;37,0137405395508;8800;0;1;0
440;36,9256553649902;8800;0;1;0
440;37,1036071777344;8800;0;1;0
440;37,9580955505371;8800;0;1;0
440;37,6707763671875;8800;0;1;0
440;36,7397651672363;8800;0;1;0
440;37,3748207092285;8800;0;1;0
440;38,1756057739258;8800;0;1;0
440;37,404296875;8800;0;1;0
440;36,5640335083008;8800;0;1;0
440;37,6617736816406;8800;0;1;0
440;37,8891448974609;8800;0;1;0
440;36,4733619689941;8800;0;1;0
440;36,6654510498047;8800;0;1;0
440;36,7993431091309;8800;0;1;0
440;37,7216377258301;8800;0;1;0
440;37,5864791870117;8800;0;1;0
440;36,8007469177246;8800;0;1;0
440;36,9368324279785;8800;0;1;0
440;43,8368606567383;10000;0;1;0
440;43,6606254577637;10000;0;1;0
456;43,4670486450195;10000;0;1;0
456;43,4817199707031;10000;0;1;0
456;40,9400863647461;9500;0;1;0
456;41,7062721252441;9500;0;1;0
456;41,385066986084;9500;0;1;0
456;41,0159873962402;9500;0;1;0
456;40,8631362915039;9500;0;1;0
456;41,6230430603027;9500;0;1;0
456;41,7680549621582;9500;0;1;0
456;42,3446807861328;9500;0;1;0
456;42,8425216674805;9500;0;1;0
456;41,2897491455078;9500;0;1;0
456;40,7495651245117;9500;0;1;0
456;41,3713912963867;9500;0;1;0
456;41,4840431213379;9500;0;1;0
456;41,1920623779297;9500;0;1;0
456;41,9821243286133;9500;0;1;0
456;41,8300819396973;9500;0;1;0
456;37,3802185058594;9000;0;1;0
456;37,769832611084;9000;0;1;0
456;36,9755401611328;9000;0;1;0
456;37,2279319763184;9000;0;1;0
456;36,9887008666992;9000;0;1;0
456;36,8794174194336;9000;0;1;0
456;36,8943862915039;9000;0;1;0
456;36,7020454406738;9000;0;1;0
456;37,2568473815918;9000;0;1;0
456;36,7537498474121;9000;0;1;0
456;37,3574676513672;9000;0;1;0
456;37,3926239013672;9000;0;1;0
456;37,7841949462891;9000;0;1;0
456;37,5006561279297;9000;0;1;0
456;37,1160774230957;9000;0;1;0
456;36,5410804748535;9000;0;1;0
456;36,3618316650391;9000;0;1;0
456;36,9003372192383;9000;0;1;0
456;37,0557174682617;9000;0;1;0
456;37,454418182373;9000;0;1;0
456;37,8208541870117;9000;0;1;0
456;36,6955375671387;9000;0;1;0
456;37,8401107788086;9000;0;1;0
456;41,4344711303711;11000;0;1;0
456;41,9099884033203;11000;0;1;0
456;41,7014770507813;11000;0;1;0
456;41,4714126586914;11000;0;1;0
456;42,3931465148926;11000;0;1;0
456;41,5211753845215;11000;0;1;0
456;42,567928314209;11000;0;1;0
456;42,7287673950195;11000;0;1;0
456;42,3264312744141;11000;0;1;0
456;42,093376159668;11000;0;1;0
456;42,3580703735352;11000;0;1;0
456;42,052547454834;11000;0;1;0
456;43,3160552978516;11000;0;1;0
456;41,5913314819336;11000;0;1;0
456;42,5413436889648;11000;0;1;0
456;42,077766418457;11000;0;1;0
456;36,5915718078613;9300;0;1;0
456;36,4818077087402;9300;0;1;0
528;36,4255447387695;9300;0;1;0
528;36,3510704040527;9300;0;1;0
528;37,6720733642578;9300;0;1;0
528;37,1826057434082;9300;0;1;0
528;36,7373237609863;9300;0;1;0
528;36,4762725830078;9300;0;1;0
528;36,8783111572266;9300;0;1;0
528;36,1580696105957;9300;0;1;0
528;35,9960861206055;9300;0;1;0
528;34,0652351379395;9300;0;1;0
528;37,6050720214844;9300;0;1;0
528;37,0912780761719;9300;0;1;0
528;36,5088958740234;9300;0;1;0
528;36,3547706604004;9300;0;1;0
528;36,5453491210938;9300;0;1;0
528;36,8349418640137;9300;0;1;0
528;34,1605682373047;8000;0;1;0
528;33,9389839172363;8000;0;1;0
528;33,8479804992676;8000;0;1;0
528;34,7292747497559;8000;0;1;0
528;34,5188674926758;8000;0;1;0
528;34,6033782958984;8000;0;1;0
528;33,7961921691895;8000;0;1;0
528;34,6227111816406;8000;0;1;0
528;34,5227928161621;8000;0;1;0
528;33,9235038757324;8000;0;1;0
528;34,4293937683105;8000;0;1;0
528;33,8943672180176;8000;0;1;0
528;34,6301765441895;8000;0;1;0
528;34,218635559082;8000;0;1;0
528;33,2869567871094;8000;0;1;0
528;35,0506134033203;8000;0;1;0
528;33,9091377258301;8000;0;1;0
528;33,898551940918;8000;0;1;0
528;33,7665023803711;8000;0;1;0
528;33,8671913146973;8000;0;1;0
528;34,0454864501953;8000;0;1;0
528;34,2609710693359;8000;0;1;0
528;34,0814399719238;8000;0;1;0
528;40,542896270752;8000;0;1;0
528;40,377197265625;8000;0;1;0
384;40,8978652954102;8000;0;1;0
384;41,7434921264648;8000;0;1;0
384;41,9727401733398;8000;0;1;0
384;41,7027931213379;8000;0;1;0
384;41,5818481445313;8000;0;1;0
384;41,6020317077637;8000;0;1;0
384;41,1590194702148;8000;0;1;0
384;40,4200286865234;8000;0;1;0
384;40,1057662963867;8000;0;1;0
384;40,517951965332;8000;0;1;0
384;40,3794555664063;8000;0;1;0
384;40,6519927978516;8000;0;1;0
384;41,0163154602051;8000;0;1;0
384;41,4822120666504;8000;0;1;0
384;41,2818603515625;8000;0;1;0
384;41,395824432373;8000;0;1;0
384;41,5217819213867;8000;0;1;0
384;41,0127563476563;8000;0;1;0
384;41,1809272766113;8000;0;1;0
384;41,4357261657715;8000;0;1;0
384;41,5195007324219;8000;0;1;0
384;41,3961486816406;8000;0;1;0
384;41,3083457946777;8000;0;1;0
384;40,5651779174805;8000;0;1;0
384;40,5773696899414;8000;0;1;0
384;40,652759552002;8000;0;1;0
384;40,278247833252;8000;0;1;0
384;40,4368629455566;8000;0;1;0
384;40,5759582519531;8000;0;1;0
384;40,2500610351563;8000;0;1;0
384;40,4766273498535;8000;0;1;0
384;40,2891006469727;8000;0;1;0
384;40,6136322021484;8000;0;1;0
384;40,8087921142578;8000;0;1;0
384;40,9147453308105;8000;0;1;0
384;40,7582778930664;8000;0;1;0
384;40,7035598754883;8000;0;1;0
384;40,172664642334;8000;0;1;0
384;39,9010009765625;8000;0;1;0
384;40,5593147277832;8000;0;1;0
384;40,3618545532227;8000;0;1;0
384;40,4978523254395;8000;0;1;0
384;40,7669143676758;8000;0;1;0
384;39,2813758850098;8000;0;1;0
384;39,3085632324219;8000;0;1;0
384;39,3350524902344;8000;0;1;0
384;38,9102478027344;8000;0;1;0
384;38,7022743225098;8000;0;1;0
384;39,0887985229492;8000;0;1;0
384;39,5181312561035;8000;0;1;0
384;39,0878829956055;8000;0;1;0
384;38,8889083862305;8000;0;1;0
384;38,7898941040039;8000;0;1;0
384;38,696346282959;8000;0;1;0
384;38,4435348510742;8000;0;1;0
384;38,3837547302246;8000;0;1;0
384;38,8126564025879;8000;0;1;0
384;33,2888069152832;7700;0;1;0
384;33,1588439941406;7700;0;1;0
344;33,4698829650879;7700;0;1;0
344;34,0113792419434;7700;0;1;0
344;33,6547698974609;7700;0;1;0
344;33,3991775512695;7700;0;1;0
344;34,3202667236328;7700;0;1;0
344;33,2199172973633;7700;0;1;0
344;33,353645324707;7700;0;1;0
344;34,3070220947266;7700;0;1;0
344;33,9740753173828;7700;0;1;0
344;33,6362380981445;7700;0;1;0
344;33,984203338623;7700;0;1;0
344;33,3008117675781;7700;0;1;0
344;33,1362991333008;7700;0;1;0
344;34,198600769043;7700;0;1;0
344;32,7921829223633;7500;0;1;0
344;32,8851127624512;7500;0;1;0
344;33,5804595947266;7500;0;1;0
344;33,4905052185059;7500;0;1;0
344;32,998161315918;7500;0;1;0
344;32,5655136108398;7500;0;1;0
344;33,7939682006836;7500;0;1;0
344;33,1022911071777;7500;0;1;0
344;42,2416076660156;10000;0;1;0
344;38,7448463439941;9500;0;1;0
416;38,9637145996094;9500;0;1;0
416;39,590892791748;9500;0;1;0
416;39,5126647949219;9500;0;1;0
416;38,7153282165527;9500;0;1;0
416;38,974437713623;9500;0;1;0
416;39,67626953125;9500;0;1;0
416;39,7183303833008;9500;0;1;0
416;39,6677513122559;9500;0;1;0
416;40,3495903015137;9500;0;1;0
416;40,3671569824219;9500;0;1;0
416;39,1892623901367;9500;0;1;0
416;39,058219909668;9500;0;1;0
416;39,2944107055664;9500;0;1;0
416;39,0390739440918;9500;0;1;0
416;39,28955078125;9500;0;1;0
416;40,8608703613281;9500;0;1;0
416;41,1077651977539;9700;0;1;0
416;40,5615348815918;9700;0;1;0
416;40,2693367004395;10000;0;1;0
416;40,009693145752;10000;0;1;0
456;41,3398857116699;10000;0;1;0
456;41,4594345092773;10000;0;1;0
456;41,1915588378906;10000;0;1;0
456;41,72119140625;10000;0;1;0
456;40,5023002624512;10000;0;1;0
456;40,7397079467773;10000;0;1;0
456;42,5989875793457;10000;0;1;0
456;40,761833190918;10000;0;1;0
456;40,8631019592285;10000;0;1;0
456;42,0083084106445;10000;0;1;0
456;42,9633255004883;10000;0;1;0
456;41,6753578186035;10000;0;1;0
456;41,0081825256348;10000;0;1;0
456;41,0534973144531;10000;0;1;0
456;41,573657989502;10000;0;1;0
456;42,1212348937988;10000;0;1;0
456;40,3739929199219;10000;0;1;0
456;40,6630172729492;10000;0;1;0
456;40,9024085998535;10000;0;1;0
456;42,2960662841797;10000;0;1;0
456;41,224250793457;10000;0;1;0
456;29,586404800415;6500;0;1;0
456;29,1873760223389;6500;0;1;0
344;28,8319034576416;6500;0;1;0
344;28,6504211425781;6500;0;1;0
344;29,599588394165;6500;0;1;0
344;30,0342922210693;6500;0;1;0
344;28,7148246765137;6500;0;1;0
344;29,2873992919922;6500;0;1;0
344;30,2070980072021;6500;0;1;0
344;29,458044052124;6500;0;1;0
344;30,1837730407715;6500;0;1;0
344;30,2948970794678;6500;0;1;0
344;29,4973068237305;6500;0;1;0
344;30,2875270843506;6500;0;1;0
344;29,2000827789307;6500;0;1;0
344;30,2671756744385;6500;0;1;0
344;28,112756729126;6000;0;1;0
344;27,9453525543213;6000;0;1;0
344;28,138069152832;6000;0;1;0
344;28,2064056396484;6000;0;1;0
344;28,3747673034668;6000;0;1;0
344;28,2945995330811;6000;0;1;0
344;28,5401878356934;6000;0;1;0
344;28,3954944610596;6000;0;1;0
344;28,6216468811035;6000;0;1;0
344;28,7163143157959;6000;0;1;0
344;28,5589580535889;6000;0;1;0
344;28,7159328460693;6000;0;1;0
344;28,835729598999;6000;0;1;0
